STATION,STATION_NAME,DATE,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
string,string,string,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric
GHCND:USW00014764,PORTLAND JETPORT ME US,20100406,0.13,8,-169.2,0.46,13,-169.2,1.35,28,-169.2,2.24,2.8,29.85,114.6,372,231,100,33,138,37,103,71,73,43,3,19,12,4.8,-7.8,9.8,-0.2,-14.2,-13.5,-13,-14.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100407,0.13,-1692,-169.2,0.46,-1692,-169.2,1.35,-1692,-169.2,2.59,3,30.2,114.8,372,230,100,33,128,34,94,65,69,40,3,18,11,5,-7.8,10,0,-14.2,-13.5,-13,-14.2
GHCND:USW00014764,PORTLAND JETPORT ME US,20100408,0.13,-1692,-169.2,0.46,-1692,-169.2,1.35,-1692,-169.2,2.97,3.6,30.58,115.3,371,230,99,33,118,30,87,59,65,38,3,17,10,5.2,-7.7,10.2,0.2,-14.2,-13.4,-13,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100409,0.13,-1692,-169.2,0.46,-1692,-169.2,1.32,-1692,-169.2,3.35,3.8,30.96,115.6,370,229,98,33,109,26,79,53,61,36,2,16,10,5.4,-7.7,10.4,0.3,-14.2,-13.4,-13,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100410,0.13,-1692,-169.2,0.46,-1692,-169.2,1.32,-1692,-169.2,3.73,4.1,31.34,115.8,370,229,98,33,100,23,73,48,57,34,2,15,9,5.6,-7.7,10.7,0.6,-14.2,-13.4,-13,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100411,0.13,-1692,-169.2,0.46,-1692,-169.2,1.32,-1692,-169.2,4.11,4.3,31.72,116.1,370,229,98,33,92,20,66,43,54,32,2,14,9,5.8,-7.6,10.9,0.7,-14.2,-13.4,-13,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100412,0.13,-1692,-169.2,0.46,-1692,-169.2,1.32,-1692,-169.2,4.5,4.6,32.11,116.3,370,229,97,33,84,17,60,38,50,30,2,13,8,6,-7.6,11.1,0.9,-14.2,-13.4,-12.9,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100413,0.13,-1692,-169.2,0.46,-1692,-169.2,1.32,-1692,-169.2,4.88,5.1,32.49,116.8,370,229,97,34,76,14,54,33,47,28,2,12,7,6.2,-7.5,11.3,1.1,-14.2,-13.4,-12.9,-14.3
GHCND:USW00014764,PORTLAND JETPORT ME US,20100414,0.13,-1692,-169.2,0.46,-1692,-169.2,1.3,-1692,-169.2,5.23,5.3,32.84,117.1,370,229,96,34,69,12,48,29,44,26,2,12,7,6.4,-7.4,11.6,1.2,-14.2,-13.4,-12.9,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100415,0.13,-1692,-169.2,0.46,-1692,-169.2,1.3,-1692,-169.2,5.61,5.6,33.22,117.3,371,230,96,34,62,10,43,26,41,24,2,11,7,6.6,-7.4,11.8,1.4,-14.2,-13.4,-12.9,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100416,0.13,-1692,-169.2,0.46,-1692,-169.2,1.3,-1692,-169.2,5.97,5.6,33.58,117.3,372,231,95,34,56,8,38,22,38,23,1,11,6,6.8,-7.4,12,1.6,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100417,0.13,-1692,-169.2,0.46,-1692,-169.2,1.27,-1692,-169.2,6.32,5.8,33.93,117.6,373,231,95,34,50,7,34,20,35,21,1,10,6,7,-7.3,12.2,1.8,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100418,0.13,-1692,-169.2,0.43,-1692,-169.2,1.27,-1692,-169.2,6.68,6.1,34.29,117.9,374,231,94,34,45,6,30,17,32,19,1,9,5,7.2,-7.3,12.4,1.9,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100419,0.13,-1692,-169.2,0.43,-1692,-169.2,1.27,-1692,-169.2,7.01,6.4,34.62,118.1,375,232,94,34,40,5,26,14,29,18,1,8,5,7.4,-7.3,12.7,2.1,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100420,0.13,-1692,-169.2,0.43,-1692,-169.2,1.24,-1692,-169.2,7.37,6.4,34.98,118.1,376,232,94,34,36,4,23,13,27,16,1,8,5,7.6,-7.2,12.9,2.3,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100421,0.13,-1692,-169.2,0.43,-1692,-169.2,1.24,-1692,-169.2,7.7,6.6,35.31,118.4,378,233,94,34,32,3,21,11,25,15,1,7,4,7.8,-7.2,13.1,2.5,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100422,0.13,-1692,-169.2,0.43,-1692,-169.2,1.24,-1692,-169.2,8.05,6.6,35.66,118.4,380,234,94,34,29,3,18,9,23,14,1,7,4,7.9,-7.2,13.3,2.7,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100423,0.13,-1692,-169.2,0.43,-1692,-169.2,1.22,-1692,-169.2,8.41,6.6,36.02,118.4,381,234,93,34,26,3,16,8,21,13,1,6,4,8.2,-7.1,13.5,2.8,-14.3,-13.3,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100424,0.13,-1692,-169.2,0.43,-1692,-169.2,1.22,-1692,-169.2,8.76,6.9,36.37,118.6,382,234,93,34,23,2,15,7,20,12,1,6,3,8.3,-7.1,13.7,3,-14.3,-13.2,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100425,0.13,-1692,-169.2,0.41,-1692,-169.2,1.22,-1692,-169.2,9.12,6.9,36.73,118.6,382,233,92,34,21,2,13,7,19,11,1,5,3,8.5,-7.1,13.9,3.2,-14.3,-13.2,-13,-14.4
GHCND:USW00014764,PORTLAND JETPORT ME US,20100426,0.13,-1692,-169.2,0.41,-1692,-169.2,1.19,-1692,-169.2,9.47,6.9,37.08,118.6,383,233,92,33,19,2,12,6,17,10,1,4,3,8.7,-7.1,14.1,3.3,-14.4,-13.2,-13,-14.5
GHCND:USW00014764,PORTLAND JETPORT ME US,20100427,0.13,-1692,-169.2,0.41,-1692,-169.2,1.19,-1692,-169.2,9.86,6.9,37.46,118.6,384,233,91,33,17,2,10,5,16,9,0,4,2,8.9,-7.1,14.3,3.5,-14.4,-13.2,-13,-14.5
GHCND:USW00014764,PORTLAND JETPORT ME US,20100428,0.13,-1692,-169.2,0.41,-1692,-169.2,1.19,-1692,-169.2,10.21,7.1,37.82,118.9,385,233,91,33,15,2,9,5,14,8,0,4,2,9.1,-7.1,14.4,3.7,-14.4,-13.2,-13,-14.5
GHCND:USW00014764,PORTLAND JETPORT ME US,20100429,0.13,-1692,-169.2,0.41,-1692,-169.2,1.17,-1692,-169.2,10.59,7.1,38.2,118.9,385,232,90,33,14,1,8,4,13,8,0,3,2,9.2,-7,14.6,3.9,-14.4,-13.2,-13,-14.5
GHCND:USW00014764,PORTLAND JETPORT ME US,20100430,0.13,-1692,-169.2,0.41,-1692,-169.2,1.17,-1692,-169.2,10.97,7.1,38.58,118.9,386,232,90,33,12,1,7,3,12,7,0,3,2,9.4,-7,14.8,4.1,-14.4,-13.2,-13,-14.5
GHCND:USW00014764,PORTLAND JETPORT ME US,20100501,0.1,-1692,-169.2,0.41,-1692,-169.2,1.17,-1692,-169.2,0.36,0,38.94,118.9,387,232,89,32,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,9.6,-7,15,4.2,-14.4,-13.2,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100502,0.1,-1692,-169.2,0.38,-1692,-169.2,1.14,-1692,-169.2,0.69,0,39.27,118.9,388,232,89,32,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,9.8,-7,15.2,4.4,-14.4,-13.2,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100503,0.1,-1692,-169.2,0.38,-1692,-169.2,1.14,-1692,-169.2,1.04,0,39.62,118.9,389,232,89,32,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,9.9,-7,15.3,4.6,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100504,0.1,-1692,-169.2,0.38,-1692,-169.2,1.14,-1692,-169.2,1.4,0,39.98,118.9,391,232,89,32,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,10.1,-7,15.5,4.7,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100505,0.1,-1692,-169.2,0.38,-1692,-169.2,1.14,-1692,-169.2,1.75,0,40.34,118.9,392,233,89,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,10.3,-7,15.7,4.9,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100506,0.1,-1692,-169.2,0.38,-1692,-169.2,1.12,-1692,-169.2,2.08,0,40.67,118.9,393,233,89,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,-9999,10.4,-7,15.8,5.1,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100507,0.1,-1692,-169.2,0.38,-1692,-169.2,1.12,-1692,-169.2,2.41,0,41,118.9,395,234,89,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,10.6,-7,16,5.2,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100508,0.1,-1692,-169.2,0.38,-1692,-169.2,1.12,-1692,-169.2,2.74,0,41.33,118.9,396,235,89,31,-9999,0,-9999,-9999,-9999,-9999,0,-9999,0,10.8,-7,16.2,5.4,-14.4,-13.1,-13,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100509,0.1,-1692,-169.2,0.41,-1692,-169.2,1.12,-1692,-169.2,3.05,0.3,41.63,119.1,397,236,89,31,-9999,0,-9999,0,-9999,-9999,0,-9999,0,10.9,-7,16.3,5.6,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100510,0.1,-1692,-169.2,0.41,-1692,-169.2,1.12,-1692,-169.2,3.38,0.3,41.96,119.1,399,236,89,30,-9999,0,-9999,0,-9999,-9999,0,-9999,0,11.1,-7.1,16.5,5.7,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100511,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,3.68,0.3,42.27,119.1,400,237,89,30,-9999,0,-9999,0,-9999,-9999,0,0,0,11.3,-7.1,16.7,5.9,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100512,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,4.01,0.3,42.6,119.1,401,237,89,30,-9999,0,-9999,0,-9999,-9999,0,0,0,11.4,-7.1,16.8,6.1,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100513,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,4.32,0.3,42.9,119.1,402,236,89,30,-9999,0,-9999,0,-9999,-9999,0,0,0,11.6,-7.1,17,6.3,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100514,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,4.62,0.3,43.21,119.1,402,236,88,29,-9999,0,-9999,0,-9999,-9999,0,0,0,11.8,-7.1,17.2,6.4,-14.4,-13.1,-12.9,-14.6
GHCND:USW00014764,PORTLAND JETPORT ME US,20100515,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,4.93,0.3,43.51,119.1,403,236,88,29,-9999,0,-9999,0,-9999,-9999,0,0,0,11.9,-7.1,17.3,6.6,-14.4,-13.1,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100516,0.1,-1692,-169.2,0.41,-1692,-169.2,1.09,-1692,-169.2,5.26,0.3,43.84,119.1,404,236,88,29,-9999,0,-9999,0,-9999,-9999,0,0,0,12.1,-7.1,17.5,6.8,-14.4,-13.1,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100517,0.1,-9999,-169.2,0.41,-9999,-169.2,1.09,-9999,-169.2,5.56,0.3,44.15,119.1,404,236,88,29,0,0,0,0,-9999,-9999,0,0,0,12.3,-7.1,17.6,6.9,-14.4,-13.1,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100518,0.1,-9999,-169.2,0.41,-9999,-169.2,1.09,-9999,-169.2,5.89,0.3,44.48,119.1,405,236,88,29,0,0,0,0,-9999,-9999,0,0,0,12.4,-7.1,17.8,7.1,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100519,0.1,-9999,-169.2,0.41,-9999,-169.2,1.09,-9999,-169.2,6.22,0.3,44.81,119.1,405,236,88,29,0,0,0,0,-9999,-9999,0,0,0,12.6,-7.1,17.9,7.3,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100520,0.1,-9999,-169.2,0.38,-9999,-169.2,1.07,-9999,-169.2,6.55,0.3,45.14,119.1,405,235,87,29,0,0,0,0,-9999,-9999,0,0,0,12.8,-7.1,18.1,7.4,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100521,0.1,-9999,-169.2,0.38,-9999,-169.2,1.07,-9999,-169.2,6.88,0.3,45.47,119.1,405,235,87,29,0,0,0,0,-9999,-9999,0,0,0,12.9,-7.1,18.3,7.6,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100522,0.1,-9999,-169.2,0.38,-9999,-169.2,1.07,-9999,-169.2,7.21,0.3,45.8,119.1,406,235,87,29,0,0,0,0,-9999,0,0,0,0,13.1,-7.1,18.5,7.8,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100523,0.1,-9999,-169.2,0.38,-9999,-169.2,1.07,-9999,-169.2,7.54,0.3,46.13,119.1,406,235,87,29,0,0,0,0,-9999,0,0,0,0,13.3,-7.1,18.7,7.9,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100524,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,7.9,0.3,46.48,119.1,407,235,87,29,0,0,0,0,0,0,0,0,0,13.5,-7.1,18.8,8.2,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100525,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,8.23,0.3,46.81,119.1,407,235,87,29,0,0,0,0,0,0,0,0,0,13.7,-7.1,19,8.3,-14.4,-13.2,-12.9,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100526,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,8.56,0.3,47.14,119.1,408,236,87,29,0,0,0,0,0,0,0,0,0,13.8,-7.1,19.2,8.5,-14.4,-13.2,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100527,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,8.89,0.3,47.47,119.1,408,236,87,29,0,0,0,0,0,0,0,0,0,14,-7.1,19.3,8.7,-14.4,-13.2,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100528,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,9.19,0.3,47.78,119.1,409,237,87,29,0,0,0,0,0,0,0,0,0,14.2,-7.1,19.6,8.8,-14.3,-13.2,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100529,0.1,-9999,-9999,0.38,-9999,-9999,1.07,-9999,-9999,9.53,0.3,48.11,119.1,409,237,87,29,0,0,0,0,0,0,0,0,0,14.4,-7.1,19.7,9,-14.3,-13.2,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100530,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,9.86,0.3,48.44,119.1,409,237,87,30,0,0,0,0,0,0,0,0,0,14.6,-7.1,19.9,9.2,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100531,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,10.19,0.3,48.77,119.1,409,237,86,30,0,0,0,0,0,0,0,0,0,14.7,-7.1,20.1,9.4,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100601,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,0.36,0,49.12,119.1,409,237,86,30,0,0,0,0,0,0,0,0,0,14.9,-7.1,20.3,9.6,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100602,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,0.71,0,49.48,119.1,409,237,86,30,0,0,0,0,0,0,0,0,0,15.1,-7.1,20.4,9.7,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100603,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,1.07,0,49.83,119.1,408,236,85,30,0,0,0,0,0,0,0,0,0,15.3,-7,20.7,9.9,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100604,0.1,-9999,-9999,0.38,-9999,-9999,1.04,-9999,-9999,1.42,0,50.19,119.1,407,235,85,30,0,0,0,0,0,0,0,0,0,15.4,-7,20.8,10.1,-14.3,-13.3,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100605,0.1,-9999,-9999,0.38,-9999,-9999,1.02,-9999,-9999,1.78,0,50.55,119.1,406,234,84,30,0,0,0,0,0,0,0,0,0,15.7,-7,21.1,10.3,-14.3,-13.4,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100606,0.1,-9999,-9999,0.36,-9999,-9999,1.02,-9999,-9999,2.13,0,50.9,119.1,405,233,83,30,0,0,0,0,0,0,0,0,0,15.8,-7,21.2,10.4,-14.3,-13.4,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100607,0.1,-9999,-9999,0.36,-9999,-9999,1.02,-9999,-9999,2.49,0,51.26,119.1,403,231,83,30,0,0,0,0,0,0,0,0,0,16,-6.9,21.4,10.6,-14.3,-13.4,-12.8,-14.7
GHCND:USW00014764,PORTLAND JETPORT ME US,20100608,0.1,-9999,-9999,0.36,-9999,-9999,1.02,-9999,-9999,2.84,0,51.61,119.1,401,230,82,29,0,0,0,0,0,0,0,0,0,16.2,-6.9,21.6,10.8,-14.3,-13.4,-12.9,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100609,0.1,-9999,-9999,0.36,-9999,-9999,1.02,-9999,-9999,3.2,0,51.97,119.1,399,228,81,29,0,0,0,0,0,0,0,0,0,16.4,-6.9,21.8,10.9,-14.3,-13.4,-12.9,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100610,0.1,-9999,-9999,0.36,-9999,-9999,0.99,-9999,-9999,3.53,0,52.3,119.1,398,227,80,29,0,0,0,0,0,0,0,0,0,16.6,-6.9,22,11.1,-14.4,-13.5,-12.9,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100611,0.1,-9999,-9999,0.36,-9999,-9999,0.99,-9999,-9999,3.89,0,52.65,119.1,396,227,80,29,0,0,0,0,0,0,0,0,0,16.7,-6.9,22.2,11.3,-14.4,-13.6,-13,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100612,0.1,-9999,-9999,0.36,-9999,-9999,0.99,-9999,-9999,4.24,0,53.01,119.1,395,226,79,29,0,0,0,0,0,0,0,0,0,16.9,-6.9,22.4,11.5,-14.4,-13.6,-13,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100613,0.1,-9999,-9999,0.36,-9999,-9999,0.99,-9999,-9999,4.57,0,53.34,119.1,394,226,78,29,0,0,0,0,0,0,0,0,0,17.1,-6.9,22.6,11.7,-14.4,-13.6,-13.1,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100614,0.1,-9999,-9999,0.36,-9999,-9999,0.99,-9999,-9999,4.93,0,53.7,119.1,391,224,77,29,0,0,0,0,0,0,0,0,0,17.3,-6.9,22.7,11.8,-14.4,-13.6,-13.1,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100615,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,5.26,0,54.03,119.1,389,223,76,28,0,0,0,0,0,0,0,0,0,17.4,-6.8,22.9,12,-14.4,-13.6,-13.1,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100616,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,5.59,0,54.36,119.1,387,222,76,28,0,0,0,0,0,0,0,0,0,17.6,-6.8,23.1,12.2,-14.4,-13.7,-13.1,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100617,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,5.89,0,54.66,119.1,385,221,75,28,0,0,0,0,0,0,0,0,0,17.8,-6.8,23.3,12.3,-14.4,-13.7,-13.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100618,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,6.2,0,54.97,119.1,383,220,74,28,0,0,0,0,0,0,0,0,0,17.9,-6.8,23.4,12.5,-14.5,-13.7,-13.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100619,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,6.5,0,55.27,119.1,380,219,73,28,0,0,0,0,0,0,0,0,0,18.1,-6.8,23.6,12.7,-14.5,-13.7,-13.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100620,0.1,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,6.81,0,55.58,119.1,378,218,72,27,0,0,0,0,0,0,0,0,0,18.3,-6.8,23.8,12.8,-14.5,-13.8,-13.2,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100621,0.1,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,7.09,0,55.85,119.1,377,218,72,27,0,0,0,0,0,0,0,0,0,18.4,-6.8,23.9,12.9,-14.5,-13.8,-13.3,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100622,0.1,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,7.37,0,56.13,119.1,375,217,71,27,0,0,0,0,0,0,0,0,0,18.6,-6.8,24.1,13.1,-14.6,-13.8,-13.3,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100623,0.1,-9999,-9999,0.36,-9999,-9999,0.94,-9999,-9999,7.65,0,56.41,119.1,373,217,71,27,0,0,0,0,0,0,0,0,0,18.7,-6.8,24.2,13.3,-14.6,-13.8,-13.3,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100624,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,7.92,0,56.69,119.1,371,216,70,27,0,0,0,0,0,0,0,0,0,18.9,-6.8,24.4,13.4,-14.6,-13.9,-13.4,-14.8
GHCND:USW00014764,PORTLAND JETPORT ME US,20100625,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,8.23,0,57,119.1,370,215,70,27,0,0,0,0,0,0,0,0,0,19,-6.8,24.5,13.6,-14.6,-13.9,-13.4,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100626,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,8.51,0,57.28,119.1,368,214,70,27,0,0,0,0,0,0,0,0,0,19.2,-6.8,24.6,13.7,-14.6,-13.9,-13.4,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100627,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,8.79,0,57.56,119.1,366,214,70,27,0,0,0,0,0,0,0,0,0,19.3,-6.8,24.8,13.8,-14.7,-14,-13.5,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100628,0.1,-9999,-9999,0.36,-9999,-9999,0.97,-9999,-9999,9.07,0,57.84,119.1,364,213,70,27,0,0,0,0,0,0,0,0,0,19.4,-6.8,24.9,13.9,-14.7,-14,-13.5,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100629,0.1,-9999,-9999,0.38,-9999,-9999,0.97,-9999,-9999,9.35,0,58.12,119.1,363,213,71,27,0,0,0,0,0,0,0,0,0,19.6,-6.8,25,14.1,-14.7,-14.1,-13.6,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100630,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,9.63,0,58.39,119.1,361,213,71,27,0,0,0,0,0,0,0,0,0,19.7,-6.8,25.1,14.2,-14.7,-14.1,-13.6,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100701,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,0.28,0,58.67,119.1,360,213,71,26,0,0,0,0,0,0,0,0,0,19.8,-6.8,25.2,14.3,-14.7,-14.1,-13.6,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100702,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,0.56,0,58.95,119.1,359,213,71,26,0,0,0,0,0,0,0,0,0,19.9,-6.9,25.3,14.4,-14.8,-14.1,-13.7,-14.9
GHCND:USW00014764,PORTLAND JETPORT ME US,20100703,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,0.81,0,59.21,119.1,358,213,72,26,0,0,0,0,0,0,0,0,0,19.9,-6.9,25.4,14.5,-14.8,-14.1,-13.7,-15
GHCND:USW00014764,PORTLAND JETPORT ME US,20100704,0.1,-9999,-9999,0.38,-9999,-9999,0.99,-9999,-9999,1.09,0,59.49,119.1,358,214,72,26,0,0,0,0,0,0,0,0,0,20.1,-6.9,25.5,14.6,-14.8,-14.2,-13.7,-15
